lat,lon,kategori
-6.9035058,107.6041268,kafe
-6.886874,107.6233729,kafe
-6.9166642,107.6167624,kafe
-6.9064704,107.5957325,kafe
-6.9124674,107.5987521,kafe
-6.9242636,107.6275601,kafe
-6.9269543,107.6344668,kafe
-6.9402128,107.6256352,kafe
-6.9439157,107.7140447,kafe
-6.9085799,107.6092991,kafe
-6.9150163,107.6016859,kafe
-6.9176171,107.6307007,kafe
-6.9154629,107.703817,kafe
-6.9167451,107.7079849,kafe
-6.8948816,107.6127494,kafe
-6.8918716,107.6133905,kafe
-6.8980342,107.6163401,kafe
-6.9592104,107.7010735,kafe
-6.8921407,107.6124655,kafe
-6.8892293,107.6131281,kafe
-6.8881675,107.6152842,kafe
-6.8914987,107.6172107,kafe
-6.8898536,107.6160484,kafe
-6.8855907,107.6148415,kafe
-6.9000525,107.6529964,kafe
-6.9299892,107.6352792,kafe
-6.9280321,107.6370132,kafe
-6.8907528,107.6161511,kafe
-6.8906056,107.6160495,kafe
-6.953359,107.6977998,kafe
-6.9538518,107.6060474,kafe
-6.9536319,107.6072452,kafe
-6.9537584,107.6075403,kafe
-6.9542802,107.6076389,kafe
-6.954554,107.6081941,kafe
-6.947297,107.7064597,kafe
-6.9008433,107.612496,kafe
-6.8952504,107.6131845,kafe
-6.9096731,107.6162313,kafe
-6.897631178327573,107.61325008223098,kafe
-6.869631374804087,107.62021021004144,kafe
-6.885242382034062,107.61180587805296,kafe
-6.904965048449058,107.6178910744084,kafe
-6.922608976677391,107.61738773631411,kafe
-6.917473962667859,107.60623336756122,kafe
-6.882016488462027,107.61593913786787,kafe
-6.8789789600820015,107.6167445692849,kafe
-6.875303797520763,107.61904732042866,kafe
-6.9003356107983596,107.6096503952762,kafe
-6.920902726467146,107.62137705606123,kafe
-6.920537437921979,107.62147455482288,kafe
-6.9012126500000015,107.60843865000001,kafe
-6.902071628372642,107.61417270563051,kafe
-6.914874304931872,107.62579537043666,kafe
-6.923251061474579,107.62024252795302,kafe
-6.862033257057902,107.59373892511084,kafe
-6.861339052304787,107.58257791880372,kafe
-6.861289366373898,107.58259531829034,kafe
-6.868693164462643,107.60653847288212,kafe
-6.867547949999999,107.62323465000001,kafe
-6.902147148260795,107.60454161375351,kafe
-6.902924218337797,107.60530781245411,kafe
-6.889200968022646,107.6155865279921,kafe
-6.894561301859404,107.61505628101233,kafe
-6.894581727274176,107.6158123021592,kafe
-6.884622336215723,107.61255338709687,kafe
-6.9241319176352505,107.67400924899208,kafe
-6.921743128897719,107.67273984296563,kafe
-6.938447818475485,107.62451852130445,kafe
-6.938069025700242,107.62348424979471,kafe
-6.941326196833004,107.6266495645404,kafe
-6.943773537634661,107.64181157535145,kafe
-6.922031123889916,107.66130113194704,kafe
-6.935192523178623,107.59282985554522,kafe
-6.879257262331952,107.61278714764867,kafe
-6.883032885192711,107.6118243071255,kafe
-6.916782540831755,107.68943691036957,kafe
-6.881656089406526,107.57868248746388,kafe
-6.859548822994718,107.59416421435421,kafe
-6.934226403289231,107.7170311660549,kafe
-6.8841967273375095,107.61235693915546,kafe
-6.882534290394938,107.61366746491949,kafe
-6.88242945,107.61372745,kafe
-6.882375435230562,107.61377631051724,kafe
-6.8823576756973885,107.61364861772924,kafe
-6.879531542315686,107.61246925987359,kafe
-6.8836952484244724,107.6113664384651,kafe
-6.87999529857916,107.61612148135711,kafe
-6.875030883243877,107.6186006978266,kafe
-6.8779434419434455,107.61947554604866,kafe
-6.8779616213015915,107.61922927183149,kafe
-6.880458149999999,107.61633460000002,kafe
-6.87929045,107.616635,kafe
-6.879021378862775,107.61796735096634,kafe
-6.879099095248687,107.62022093267758,kafe
-6.864556400000001,107.6236298,kafe
-6.883949217662843,107.6253288768396,kafe
-6.879316418630755,107.62414330983417,kafe
-6.87927375,107.62412459999999,kafe
-6.879337276988865,107.62404298239922,kafe
-6.886954979289086,107.6187949022614,kafe
-6.935117961709685,107.64183154796379,kafe
-6.87403157917506,107.61861481487072,kafe
-6.86914192823378,107.62773600352719,kafe
-6.877955939352562,107.61881882829697,kafe
-6.8927353455256,107.59026090524188,kafe
-6.896937953548183,107.61743598567938,kafe
-6.897052763057013,107.60942127612753,kafe
-6.912963674398871,107.60296499264273,kafe
-6.893928753485166,107.61225794630012,kafe
-6.904140524881328,107.61920540445672,kafe
-6.93885206848225,107.62493929957633,kafe
-6.960218351600369,107.69483703057298,kafe
-6.959258649999999,107.6946696,kafe
-6.959016496338209,107.6946444689315,kafe
-6.95764785,107.69478465,kafe
-6.957955699999999,107.6947212,kafe
-6.957732546437291,107.68956302684984,kafe
-6.957638873291771,107.68957094536815,kafe
-6.92134059345656,107.60997891309403,kafe
-6.920210740865739,107.62216511760455,kafe
-6.860053211610765,107.59394162837908,kafe
-6.862465859574192,107.59324339829342,kafe
-6.874093097065756,107.6036466756453,kafe
-6.952377504652656,107.60624826574912,kafe
-6.952783775312548,107.60586779928808,kafe
-6.959680850000001,107.6983946,kafe
-6.959462100000001,107.6995871,kafe
-6.9593313,107.70016025000001,kafe
-6.960093350000004,107.70074480000001,kafe
