lat,lon,kategori
-6.955164985985323,107.69799356019809,retail
-6.940834290220402,107.67061957564614,retail
-6.889322500000001,107.61611675000002,retail
-6.925654689247451,107.63667182581707,retail
-6.906773750000001,107.59783219999998,retail
-6.9056853999999985,107.61704414999997,retail
-6.914692796869436,107.66327342901769,retail
-6.918209066566655,107.61842243325579,retail
-6.915342066873126,107.63408269010567,retail
-6.885110249999999,107.61390395,retail
-6.902488601202983,107.6083291835082,retail
-6.9072404,107.59791025,retail
-6.9204462323631475,107.62154925882031,retail
-6.920470064303764,107.62150408189476,retail
-6.920300079915365,107.62177147179129,retail
-6.920276085107441,107.62181237738588,retail
-6.920392719838051,107.62193500984445,retail
-6.920233283049382,107.62189652316351,retail
-6.92016549430221,107.62190423422345,retail
-6.920170161410208,107.62194835265484,retail
-6.920151836181604,107.6219885289717,retail
-6.920135475507226,107.62203432717759,retail
-6.9200538204176185,107.62224826974969,retail
-6.919987341657642,107.6223586487128,retail
-6.920540924039646,107.62137288299108,retail
-6.920566307167962,107.62132349938682,retail
-6.92058993782779,107.62127576458381,retail
-6.920614660924109,107.62122729248927,retail
-6.920659473542038,107.62113684331801,retail
-6.919932347467714,107.62166631678885,retail
-6.919973426713107,107.62158582474515,retail
-6.919996106674235,107.62153703531746,retail
-6.9200337901300335,107.62146464179818,retail
-6.920070989386235,107.62139241349611,retail
-6.9200966503130195,107.62134371744878,retail
-6.920123877139529,107.62129605213858,retail
-6.920147759609616,107.62125165011575,retail
-6.92017467380761,107.62119568696812,retail
-6.920220159664326,107.62115158437047,retail
-6.920243026469837,107.62110576978493,retail
-6.920705426925819,107.62104849102558,retail
-6.920727700717681,107.62100076859892,retail
-6.92075196312612,107.6209554953822,retail
-6.920773347942761,107.62091061991951,retail
-6.920835858108065,107.62080533771199,retail
-6.920354595628656,107.62104104812047,retail
-6.920386280651996,107.62098252682283,retail
-6.920436773599553,107.62090109807944,retail
-6.92047759502563,107.620815106907,retail
-6.920448323822791,107.62072375381986,retail
-6.920472200565246,107.6206725879777,retail
-6.920544204921451,107.62049175943581,retail
-6.920490885125805,107.62055560222664,retail
-6.920552824569708,107.62065086944276,retail
-6.920861265328421,107.62062272559717,retail
-6.9160077947678,107.7056854512531,retail
-6.9160077947678,107.7056854512531,retail
-6.899279399999999,107.60434,retail
-6.902738642930607,107.61163163054457,retail
-6.902910218922474,107.6117529900947,retail
-6.902042399999998,107.61150435,retail
-6.905768292317965,107.61741832364287,retail
-6.906192971523497,107.6207980702956,retail
