lat,lon,kategori
-6.9500803,106.4489341,pasar
-6.9556001,106.4797126,pasar
-6.9874323,106.5439095,pasar
-6.9528674,106.4392485,pasar
-6.9522715,106.4415889,pasar
-6.2488433,107.0132674,pasar
-6.9524427,106.4407061,pasar
-6.2636408,106.6097243,pasar
-6.7474881,108.5616149,pasar
-6.7013253,108.5557734,pasar
-6.1736334,106.7859558,pasar
-6.1579944928225245,106.82667196026789,pasar
-6.386961245039949,106.88961174028508,pasar
-6.125814865908382,106.8087730709889,pasar
-6.602764213730039,106.76672850838523,pasar
-7.190714403522646,108.37187301649496,pasar
-6.570612634123285,106.80713833062781,pasar
-6.151820293081288,106.95175922648713,pasar
-6.221881728707728,106.93138067651103,pasar
-6.29514131639866,106.86974790026012,pasar
-6.358186099999998,106.85867545,pasar
-6.208276819208897,106.79593514244159,pasar
-6.377751619400515,106.86762187611596,pasar
-6.591629920255853,106.79214214715019,pasar
-6.330505329014326,106.87101482986071,pasar
-6.190264534235925,106.79590786804367,pasar
-6.219972449999999,106.95144864999999,pasar
-6.220605407018765,106.91313628812475,pasar
-6.315932031406811,106.71458604648798,pasar
-6.6028621464095645,106.76800379452287,pasar
-6.594160459008457,106.7780670760879,pasar
-6.576215470505471,106.79479107515168,pasar
-6.89040788500747,107.59928601737519,pasar
-6.331403776958593,106.83289254350782,pasar
-6.324870141631518,106.71147655332776,pasar
-6.421977446521712,106.8298460838527,pasar
-6.102469456751192,106.92800659149056,pasar
-6.161223680432534,106.84096939742167,pasar
-6.114749474989382,106.87918279970941,pasar
-6.111489836386327,106.89676907991606,pasar
-6.111836844295909,106.90791786125395,pasar
-6.112563310455292,106.90796387058786,pasar
-6.130159841174576,106.8357529228916,pasar
-6.169512850988016,106.85750550914203,pasar
-6.197160534958349,106.84104363021969,pasar
-6.193060980429008,106.81235131073925,pasar
-6.164898922879849,106.84723645349992,pasar
-6.164447287772568,106.86441260476651,pasar
-6.177715626612319,106.85492656660584,pasar
-7.439645624290526,108.76263177345932,pasar
-6.350532935749563,106.89245098249403,pasar
-6.312419271439654,106.79368977208763,pasar
-6.256715877072999,106.86540610637354,pasar
-6.198258170283401,106.85712868711074,pasar
-6.236124165139272,106.88098317566646,pasar
-6.211926350000001,106.87560465,pasar
-6.238686600421047,106.90268443622355,pasar
-6.212635325485133,106.88395657370452,pasar
-6.186151949999999,106.88438144999999,pasar
-6.1831036985386385,106.93448562170755,pasar
-6.115822499999999,106.77872635000003,pasar
-6.121202849999997,106.78899325,pasar
-6.138722934574132,106.80948181526334,pasar
-6.158982521451701,106.82060516982888,pasar
-6.15028980131899,106.81742314570705,pasar
-6.177824397573163,106.78426139087847,pasar
-6.2177269529514,106.76932557851683,pasar
-6.239871532553406,106.81208188707818,pasar
-6.221025344821641,106.81995662590765,pasar
-6.2268464113029465,106.7548232788217,pasar
-6.221223893811199,106.84525364944707,pasar
-6.221164096468939,106.83896121998222,pasar
-6.220459160804339,106.83847332910838,pasar
-6.218160668181836,106.85398808912763,pasar
-6.234782184764611,106.85661867898364,pasar
-6.23938973509182,106.84829310683757,pasar
-6.235014329547308,106.78400788849736,pasar
-6.284439399690709,106.84331889971466,pasar
-6.238325037305637,106.76504994821468,pasar
-6.283842828361377,106.91323396218475,pasar
-6.278071675647545,106.75218479327582,pasar
-6.238318370428814,106.62884164914033,pasar
-6.304452677396986,106.68479841455289,pasar
-6.595806483323984,106.78743706645841,pasar
-6.656610296576137,106.84744336720608,pasar
-6.678607028821118,106.84046279154008,pasar
-6.678732775233747,106.84046673919764,pasar
-6.679320620524572,106.84048619540604,pasar
-6.6789247999999946,106.84045104999998,pasar
-6.679122994719433,106.84053232422302,pasar
-6.678943876742142,106.84036519860987,pasar
-6.548220256668922,106.77424022661405,pasar
-6.393477524516887,106.8144068200531,pasar
-6.811378092792613,107.63643772980876,pasar
-6.919027249665894,107.60879048988023,pasar
-7.200685892865719,107.90350862348495,pasar
-7.200541666370659,107.90477465299767,pasar
-6.954138476623695,107.63928850622895,pasar
-6.572531311392182,106.80424746400902,pasar
-6.426158595807742,106.73207005589295,pasar
-6.422888192651372,106.73197256594491,pasar
-6.402930412030443,106.77188929425103,pasar
-7.30356768828974,108.77233732108793,pasar
-6.102708290416286,106.80173625791012,pasar
-6.990254040048811,107.8413987235665,pasar
-7.361223360438716,107.81220036120179,pasar
-7.36107701491783,107.81207905162614,pasar
-7.361146174197222,107.81208996972724,pasar
-7.641573435777122,107.73160558131053,pasar
-7.111522285317053,107.8980906443015,pasar
-7.274614954080889,107.78474188191637,pasar
-7.260919076231175,107.85531508644101,pasar
-7.0860941056279545,107.89519500445103,pasar
-6.260550252469063,106.70937881333484,pasar
-6.459822799557473,107.94114325894472,pasar
-6.195408040577398,106.63669814702223,pasar
-6.314468008601172,107.99139187534212,pasar
-6.2395976190193,106.65192798151665,pasar
-7.17675434778967,107.57530240790989,pasar
-6.105942310777193,106.77283590695227,pasar
-6.305153013136062,106.93368732059051,pasar
-7.211536507974861,107.90840889039173,pasar
-6.814608089319581,107.95022281268591,pasar
-6.215100626874912,106.90327216442653,pasar
-6.272116705517462,106.95196375288265,pasar
-6.290999238908711,106.96666638524556,pasar
-6.346309826148253,106.9425894571698,pasar
-6.365806892352942,106.95733393095092,pasar
-6.464634309604977,107.0652621431653,pasar
-6.899289043243919,107.62768913381908,pasar
-6.703524772253729,108.35926399137938,pasar
-6.548849859814461,107.7699717594577,pasar
-6.109330532181672,106.77292061637677,pasar
-6.32140300106237,106.66394820201718,pasar
-6.364174245745201,106.83597386891752,pasar
-6.622784310463062,106.80894545627771,pasar
-6.377885578676459,106.86831135573233,pasar
-6.4897814918936945,106.79469018370264,pasar
-6.313270356626337,106.79406810676088,pasar
-6.3137283311790595,106.79419972136252,pasar
-6.1362338,106.72514950000001,pasar
-6.132379472131318,106.72456479275793,pasar
-6.130705654461129,106.72527067138054,pasar
-6.25050555,106.85666714999999,pasar
-6.14776790006292,106.74879870897551,pasar
-6.16376642081342,106.76478029585782,pasar
-6.197988568570219,106.80932306272929,pasar
-6.133560963261731,106.93557139931936,pasar
-6.163395650000002,106.72559570000001,pasar
-6.169701466666668,106.91334006666666,pasar
-6.121035170255446,106.71057634395929,pasar
-6.115252906318216,106.71288475510461,pasar
-6.119912149999999,106.71791649999999,pasar
-6.133495455255147,106.74570907535022,pasar
-6.146325806408997,106.7278819180551,pasar
-6.17924615,106.71728575,pasar
-6.4223951217093305,106.72882476706735,pasar
-6.140940549999999,106.92247305000001,pasar
-6.712622022141648,108.10405584010653,pasar
-6.162878294307493,106.81206841861592,pasar
-6.135183902129372,106.74085367190287,pasar
-6.721155054860133,108.56767952455434,pasar
-6.8470094738575,107.9252185253484,pasar
-6.846792061611618,107.92676900787349,pasar
-6.152147214663143,106.7287706801679,pasar
-6.934575283659662,107.69768522716366,pasar
-6.095271349999999,106.96389260000001,pasar
-6.175319962812719,106.6638077480436,pasar
-6.940163501540082,107.66439149288242,pasar
-6.313357243592769,106.98756261112966,pasar
-6.690864529749653,106.84642507342878,pasar
-6.6908726291484735,106.84631375198926,pasar
-6.19744715,107.53174195,pasar
-6.1989242,107.53310834999999,pasar
-6.2011532500000035,107.52845865,pasar
-6.200864299999992,107.53465135,pasar
-6.199101298290767,107.5332465331708,pasar
